ts;px;qty;tradeId;buyerOrderId;sellerOrderId;tradeTime;isMarket;eventTime
1713830385933661152;5379000;185400000000;9564230;161947304;161947321;1713830385932;True;1713830385933
1713830386244062185;5379000;185500000000;9564231;161947304;161947323;1713830386242;True;1713830386242
1713830386279668404;5379000;142000000000;9564232;161947304;161947325;1713830386277;True;1713830386278
1713830387068155439;5379000;185800000000;9564233;161947304;161947326;1713830387066;True;1713830387066
1713830387629885566;5379000;86800000000;9564234;161947304;161947329;1713830387628;True;1713830387629
1713830387632472619;5379000;9800000000;9564235;161947304;161947330;1713830387630;True;1713830387631
1713830387633796890;5379000;850700000000;9564236;161947304;161947331;1713830387632;True;1713830387633
1713830387635404202;5379000;121100000000;9564237;161947304;161947332;1713830387633;True;1713830387634
1713830387978939937;5379000;47400000000;9564238;161947304;161947337;1713830387977;True;1713830387977
1713830387995548908;5387000;14200000000;9564239;161947338;161947334;1713830387993;False;1713830387994
1713830388188269838;5380000;14000000000;9564240;161947339;161947345;1713830388187;True;1713830388188
1713830388189551926;5377000;171400000000;9564241;161947341;161947345;1713830388187;True;1713830388188
1713830389012629837;5377000;185500000000;9564242;161947341;161947352;1713830389012;True;1713830389012
1713830389212037023;5377000;185800000000;9564243;161947341;161947353;1713830389210;True;1713830389210
1713830389390093128;5377000;9800000000;9564244;161947341;161947355;1713830389388;True;1713830389388
1713830390434792091;5376000;185400000000;9564245;161947360;161947364;1713830390432;True;1713830390433
1713830390564816672;5376000;9800000000;9564246;161947360;161947366;1713830390563;True;1713830390563
1713830391351118939;5376000;185800000000;9564247;161947360;161947376;1713830391350;True;1713830391350
1713830391544175003;5382000;26800000000;9564248;161947378;161947373;1713830391542;False;1713830391543
1713830391544175003;5383000;33200000000;9564249;161947378;161947372;1713830391542;False;1713830391543
1713830391555130915;5377000;60300000000;9564250;161947379;161947380;1713830391553;True;1713830391553
1713830391555130915;5376000;125100000000;9564251;161947360;161947380;1713830391553;True;1713830391553
1713830391779216092;5376000;185500000000;9564252;161947360;161947384;1713830391777;True;1713830391777
1713830391901508346;5376000;12400000000;9564253;161947360;161947386;1713830391899;True;1713830391900
1713830392464847559;5376000;12600000000;9564254;161947360;161947392;1713830392462;True;1713830392463
1713830392500324958;5376000;14600000000;9564255;161947360;161947393;1713830392498;True;1713830392498
1713830392617610826;5376000;36600000000;9564256;161947360;161947394;1713830392615;True;1713830392616
1713830392960923308;5376000;17400000000;9564257;161947360;161947395;1713830392959;True;1713830392959
1713830393491812221;5376000;185800000000;9564258;161947360;161947396;1713830393490;True;1713830393491
1713830393812879104;5376000;45700000000;9564259;161947360;161947397;1713830393812;True;1713830393812
1713830394561107394;5375000;185500000000;9564260;161947408;161947410;1713830394559;True;1713830394559
1713830395133003791;5383000;72300000000;9564261;161947415;161947411;1713830395131;False;1713830395131
1713830395337435561;5378000;50900000000;9564262;161947413;161947420;1713830395335;True;1713830395336
1713830395632422248;5378000;185800000000;9564263;161947413;161947423;1713830395630;True;1713830395631
1713830397337794528;5379000;141000000000;9564264;161947440;161947447;1713830397336;True;1713830397336
1713830397446577487;5379000;86300000000;9564265;161947440;161947448;1713830397445;True;1713830397446
1713830397774177250;5379000;185800000000;9564266;161947440;161947450;1713830397772;True;1713830397773
1713830399917563030;5379000;185800000000;9564267;161947440;161947455;1713830399916;True;1713830399916
1713830399990934039;5379000;11500000000;9564268;161947440;161947458;1713830399988;True;1713830399988
1713830402060477011;5379000;20700000000;9564269;161947440;161947465;1713830402059;True;1713830402060
1713830402061523122;5379000;76300000000;9564270;161947457;161947465;1713830402059;True;1713830402060
1713830402061523122;5378000;88800000000;9564271;161947413;161947465;1713830402059;True;1713830402060
1713830402207700888;5379000;12300000000;9564272;161947467;161947468;1713830402205;True;1713830402206
1713830403373250216;5384000;26800000000;9564273;161947472;161947365;1713830403371;False;1713830403371
1713830403373250216;5385000;56200000000;9564274;161947472;161947344;1713830403371;False;1713830403371
1713830403373250216;5385000;102500000000;9564275;161947472;161947446;1713830403371;False;1713830403371
1713830403695297742;5380000;12000000000;9564276;161947491;161947494;1713830403693;True;1713830403694
1713830404203162596;5380000;71000000000;9564277;161947491;161947533;1713830404201;True;1713830404201
1713830404203162596;5380000;109200000000;9564278;161947530;161947533;1713830404201;True;1713830404201
1713830404203162596;5377000;5600000000;9564279;161947531;161947533;1713830404201;True;1713830404201
1713830406127358949;5384000;82900000000;9564280;161947561;161947555;1713830406126;False;1713830406127
1713830406128365118;5386000;102600000000;9564281;161947561;161947557;1713830406126;False;1713830406127
1713830406176859228;5384000;82900000000;9564282;161947573;161947571;1713830406175;False;1713830406175
1713830406176859228;5385000;102900000000;9564283;161947573;161947566;1713830406175;False;1713830406175
1713830406345120681;5381000;109200000000;9564284;161947582;161947585;1713830406342;True;1713830406343
1713830406345120681;5380000;76600000000;9564285;161947578;161947585;1713830406342;True;1713830406343
1713830407340588117;5380000;79800000000;9564286;161947605;161947628;1713830407332;True;1713830407339
1713830407971491069;5380000;3200000000;9564287;161947605;161947632;1713830407969;True;1713830407970
1713830407971491069;5380000;8200000000;9564288;161947631;161947632;1713830407969;True;1713830407970
1713830408488083810;5380000;1600000000;9564289;161947631;161947636;1713830408485;True;1713830408486
1713830408488083810;5379000;133500000000;9564290;161947604;161947636;1713830408485;True;1713830408486
1713830408677938311;5384000;83000000000;9564291;161947641;161947638;1713830408676;False;1713830408676
1713830408677938311;5385000;102500000000;9564292;161947641;161947637;1713830408676;False;1713830408676
1713830408725675251;5380000;13100000000;9564293;161947643;161947645;1713830408724;True;1713830408725
1713830409214354831;5380000;12700000000;9564294;161947643;161947646;1713830409212;True;1713830409213
1713830409248292963;5380000;16300000000;9564295;161947643;161947647;1713830409245;True;1713830409246
1713830410379201767;5380000;13300000000;9564296;161947643;161947650;1713830410377;True;1713830410377
1713830410666429657;5380000;24000000000;9564297;161947643;161947652;1713830410664;True;1713830410665
1713830410666429657;5379000;102900000000;9564298;161947640;161947652;1713830410664;True;1713830410665
1713830410666429657;5378000;82600000000;9564299;161947562;161947652;1713830410664;True;1713830410665
1713830410666429657;5376000;148900000000;9564300;161947644;161947652;1713830410664;True;1713830410665
1713830410666429657;5375000;13300000000;9564301;161947625;161947652;1713830410664;True;1713830410665
1713830411226122856;5384000;83000000000;9564302;161947658;161947654;1713830411223;False;1713830411224
1713830411226122856;5385000;31000000000;9564303;161947658;161947637;1713830411223;False;1713830411224
1713830411226122856;5385000;71500000000;9564304;161947658;161947653;1713830411223;False;1713830411224
1713830411481763509;5384000;63600000000;9564305;161947663;161947660;1713830411480;False;1713830411481
1713830412465593112;5375000;64000000000;9564306;161947664;161947672;1713830412463;True;1713830412464
1713830412465593112;5374000;30700000000;9564307;161947291;161947672;1713830412463;True;1713830412464
1713830412477414172;5374000;371700000000;9564308;161947291;161947673;1713830412475;True;1713830412476
1713830413559964275;5382000;43500000000;9564309;161947688;161947681;1713830413557;False;1713830413558
1713830413631629583;5374000;18100000000;9564310;161947291;161947690;1713830413629;True;1713830413630
1713830413793591839;5382000;21300000000;9564311;161947694;161947681;1713830413791;False;1713830413792
1713830413793591839;5383000;18200000000;9564312;161947694;161947667;1713830413791;False;1713830413792
1713830413793591839;5383000;146000000000;9564313;161947694;161947692;1713830413791;False;1713830413792
1713830414278397877;5378000;21700000000;9564314;161947700;161947706;1713830414276;True;1713830414277
1713830415695645791;5378000;11000000000;9564315;161947700;161947710;1713830415693;True;1713830415694
1713830415751068918;5384000;19400000000;9564316;161947712;161947660;1713830415749;False;1713830415749
1713830415751068918;5384000;13900000000;9564317;161947712;161947704;1713830415749;False;1713830415749
1713830415751068918;5385000;16700000000;9564318;161947712;161947699;1713830415749;False;1713830415749
1713830416478297762;5385000;35300000000;9564319;161947716;161947699;1713830416476;False;1713830416476
1713830416478297762;5386000;11600000000;9564320;161947716;161947695;1713830416476;False;1713830416476
1713830416478297762;5386000;109200000000;9564321;161947716;161947697;1713830416476;False;1713830416476
1713830416478297762;5387000;29400000000;9564322;161947716;161947623;1713830416476;False;1713830416476
1713830417002867774;5381000;10500000000;9564323;161947722;161947730;1713830417001;True;1713830417001
1713830417594316955;5381000;22200000000;9564324;161947722;161947735;1713830417592;True;1713830417592
1713830417594316955;5380000;12000000000;9564325;161947721;161947735;1713830417592;True;1713830417592
1713830417606560092;5380000;38300000000;9564326;161947721;161947739;1713830417604;True;1713830417605
1713830417606560092;5380000;50300000000;9564327;161947726;161947739;1713830417604;True;1713830417605
1713830417606560092;5379000;28000000000;9564328;161947713;161947739;1713830417604;True;1713830417605
1713830419018914463;5386000;109200000000;9564329;161947752;161947744;1713830419016;False;1713830419017
1713830419018914463;5387000;22600000000;9564330;161947752;161947623;1713830419016;False;1713830419017
1713830419018914463;5390000;53700000000;9564331;161947752;161947748;1713830419016;False;1713830419017
1713830419285790614;5379000;4700000000;9564332;161947713;161947759;1713830419284;True;1713830419284
1713830419285790614;5379000;23300000000;9564333;161947740;161947759;1713830419284;True;1713830419284
1713830419420340692;5380000;12400000000;9564334;161947765;161947769;1713830419418;True;1713830419419
1713830420347002912;5380000;42700000000;9564335;161947765;161947775;1713830420345;True;1713830420345
1713830421560508607;5387000;23300000000;9564336;161947795;161947771;1713830421559;False;1713830421560
1713830421561616946;5388000;83000000000;9564337;161947795;161947755;1713830421559;False;1713830421560
1713830421561616946;5389000;26300000000;9564338;161947795;161947767;1713830421559;False;1713830421560
1713830421648201722;5383000;17900000000;9564339;161947802;161947805;1713830421646;True;1713830421646
1713830421648201722;5382000;65100000000;9564340;161947800;161947805;1713830421646;True;1713830421646
1713830421648201722;5381000;17900000000;9564341;161947791;161947805;1713830421646;True;1713830421646
1713830421648201722;5381000;24100000000;9564342;161947804;161947805;1713830421646;True;1713830421646
1713830422742253742;5380000;12700000000;9564343;161947813;161947817;1713830422740;True;1713830422740
1713830422946170687;5380000;10900000000;9564344;161947823;161947824;1713830422944;True;1713830422945
1713830423436573703;5380000;12300000000;9564345;161947823;161947826;1713830423434;True;1713830423435
1713830423476600698;5379000;18100000000;9564346;161947830;161947831;1713830423474;True;1713830423475
1713830423848621151;5386000;44900000000;9564347;161947833;161947832;1713830423846;False;1713830423847
1713830423848621151;5387000;10800000000;9564348;161947833;161947820;1713830423846;False;1713830423847
1713830423976267736;5387000;27300000000;9564349;161947836;161947820;1713830423975;False;1713830423975
1713830423977257364;5388000;29300000000;9564350;161947836;161947818;1713830423975;False;1713830423975
1713830423977257364;5388000;1200000000;9564351;161947836;161947828;1713830423975;False;1713830423975
1713830424790637470;5381000;14500000000;9564352;161947845;161947846;1713830424788;True;1713830424789
1713830425197482151;5387000;31200000000;9564353;161947850;161947843;1713830425195;False;1713830425196
1713830425651447044;5382000;10700000000;9564354;161947848;161947860;1713830425650;True;1713830425651
1713830425991212933;5382000;59500000000;9564355;161947848;161947862;1713830425988;True;1713830425989
1713830425991212933;5381000;12800000000;9564356;161947845;161947862;1713830425988;True;1713830425989
1713830425991212933;5380000;55700000000;9564357;161947834;161947862;1713830425988;True;1713830425989
1713830425991212933;5380000;57600000000;9564358;161947853;161947862;1713830425988;True;1713830425989
1713830427650615359;5386000;82900000000;9564359;161947888;161947867;1713830427648;False;1713830427649
1713830427650615359;5386000;74600000000;9564360;161947888;161947883;1713830427648;False;1713830427649
1713830427725603924;5381000;72900000000;9564361;161947893;161947902;1713830427723;True;1713830427724
1713830427725603924;5379000;60800000000;9564362;161947884;161947902;1713830427723;True;1713830427724
1713830427725603924;5378000;6800000000;9564363;161947700;161947902;1713830427723;True;1713830427724
1713830427725603924;5378000;43500000000;9564364;161947711;161947902;1713830427723;True;1713830427724
1713830427725603924;5376000;1600000000;9564365;161947877;161947902;1713830427723;True;1713830427724
1713830427834865044;5376000;24200000000;9564366;161947877;161947905;1713830427833;True;1713830427833
1713830427918151674;5387000;73100000000;9564367;161947907;161947896;1713830427916;False;1713830427916
1713830428302945812;5377000;22800000000;9564368;161947908;161947915;1713830428301;True;1713830428302
1713830428302945812;5376000;83400000000;9564369;161947877;161947915;1713830428301;True;1713830428302
1713830428302945812;5374000;79400000000;9564370;161947291;161947915;1713830428301;True;1713830428302
1713830428572337149;5375000;109200000000;9564371;161947935;161947938;1713830428570;True;1713830428571
1713830428572337149;5374000;76400000000;9564372;161947291;161947938;1713830428570;True;1713830428571
1713830428843365198;5375000;10500000000;9564373;161947939;161947947;1713830428841;True;1713830428842
1713830429007370654;5383000;46900000000;9564374;161947949;161947943;1713830429005;False;1713830429005
1713830429007370654;5384000;36100000000;9564375;161947949;161947942;1713830429005;False;1713830429005
1713830429007370654;5385000;46900000000;9564376;161947949;161947925;1713830429005;False;1713830429005
1713830429007370654;5386000;109200000000;9564377;161947949;161947920;1713830429005;False;1713830429005
1713830429007370654;5387000;9800000000;9564378;161947949;161947896;1713830429005;False;1713830429005
1713830429007370654;5387000;73200000000;9564379;161947949;161947909;1713830429005;False;1713830429005
1713830429007370654;5387000;159700000000;9564380;161947949;161947948;1713830429005;False;1713830429005
1713830429007370654;5389000;53700000000;9564381;161947949;161947814;1713830429005;False;1713830429005
1713830429007370654;5406000;15100000000;9564382;161947949;161946915;1713830429005;False;1713830429005
1713830429007370654;5415000;13300000000;9564383;161947949;161947945;1713830429005;False;1713830429005
1713830429007370654;5416000;487400000000;9564384;161947949;161947900;1713830429005;False;1713830429005
1713830429048853286;5394000;83000000000;9564385;161948005;161948006;1713830429047;True;1713830429048
1713830429049732818;5393000;171900000000;9564386;161948004;161948006;1713830429047;True;1713830429048
1713830429082169994;5398000;83000000000;9564387;161948012;161948016;1713830429080;True;1713830429081
1713830429082169994;5398000;102600000000;9564388;161948014;161948016;1713830429080;True;1713830429081
1713830429096874540;5399000;70200000000;9564389;161948020;161948021;1713830429094;True;1713830429095
1713830429096874540;5399000;12800000000;9564390;161948020;161948022;1713830429095;True;1713830429096
1713830429098223960;5398000;1197900000000;9564391;161948014;161948022;1713830429095;True;1713830429096
1713830429098223960;5397000;89800000000;9564392;161948011;161948022;1713830429095;True;1713830429096
1713830429098223960;5397000;291000000000;9564393;161948011;161948025;1713830429095;True;1713830429097
1713830429101383332;5400000;17900000000;9564394;161948029;161948032;1713830429098;True;1713830429099
1713830429101383332;5397000;919700000000;9564395;161948011;161948036;1713830429099;True;1713830429100
1713830429101383332;5396000;291000000000;9564396;161948009;161948036;1713830429099;True;1713830429100
1713830429101383332;5395000;89800000000;9564397;161948007;161948036;1713830429099;True;1713830429100
1713830429101383332;5395000;956700000000;9564398;161948007;161948039;1713830429100;True;1713830429101
1713830429104217168;5397000;956700000000;9564399;161948046;161948047;1713830429103;True;1713830429104
1713830429105611773;5397000;221900000000;9564400;161948046;161948050;1713830429103;True;1713830429104
1713830429116765911;5393000;254800000000;9564401;161948069;161948072;1713830429114;True;1713830429115
1713830429116765911;5392000;83000000000;9564402;161948002;161948072;1713830429114;True;1713830429115
1713830429116765911;5390000;183000000000;9564403;161947999;161948072;1713830429114;True;1713830429115
1713830429688096333;5382000;13300000000;9564404;161947972;161948122;1713830429685;True;1713830429686
1713830429843367100;5382000;1800000000;9564405;161947972;161948123;1713830429841;True;1713830429842
1713830429843367100;5376000;159600000000;9564406;161948118;161948123;1713830429841;True;1713830429842
1713830429843367100;5375000;24200000000;9564407;161948113;161948123;1713830429841;True;1713830429842
1713830430077204606;5380000;183000000000;9564408;161948133;161948129;1713830430074;False;1713830430075
1713830430077204606;5381000;34400000000;9564409;161948133;161948128;1713830430074;False;1713830430075
1713830430077204606;5383000;34400000000;9564410;161948133;161948124;1713830430074;False;1713830430075
1713830430077204606;5384000;109200000000;9564411;161948133;161948120;1713830430074;False;1713830430075
1713830430077204606;5385000;10800000000;9564412;161948133;161948119;1713830430074;False;1713830430075
1713830430355168788;5375000;21200000000;9564413;161948113;161948139;1713830430353;True;1713830430353
1713830430433077490;5384000;83000000000;9564414;161948140;161948134;1713830430432;False;1713830430432
1713830430434178944;5384000;109200000000;9564415;161948140;161948135;1713830430432;False;1713830430432
1713830430434178944;5385000;435400000000;9564416;161948140;161948119;1713830430432;False;1713830430432
1713830430434178944;5386000;83000000000;9564417;161948140;161948116;1713830430432;False;1713830430432
1713830430434178944;5388000;17900000000;9564418;161948140;161948112;1713830430432;False;1713830430432
1713830430434178944;5388000;291000000000;9564419;161948140;161948115;1713830430432;False;1713830430432
1713830430434178944;5390000;17900000000;9564420;161948140;161948109;1713830430432;False;1713830430432
1713830430434178944;5391000;17900000000;9564421;161948140;161948105;1713830430432;False;1713830430432
1713830430434178944;5391000;47200000000;9564422;161948140;161948107;1713830430432;False;1713830430432
1713830430434178944;5392000;17900000000;9564423;161948140;161948103;1713830430432;False;1713830430432
1713830430434178944;5394000;62300000000;9564424;161948140;161948108;1713830430432;False;1713830430432
1713830430458555098;5380000;83000000000;9564425;161948161;161948163;1713830430457;True;1713830430458
1713830430459528152;5379000;102600000000;9564426;161948159;161948163;1713830430457;True;1713830430458
1713830430491432631;5379000;6600000000;9564427;161948159;161948167;1713830430489;True;1713830430490
1713830430491432631;5378000;21400000000;9564428;161948158;161948167;1713830430489;True;1713830430490
1713830430566397532;5385000;21400000000;9564429;161948181;161948183;1713830430565;True;1713830430566
1713830430567415632;5384000;61600000000;9564430;161948179;161948183;1713830430565;True;1713830430566
1713830430567415632;5383000;21400000000;9564431;161948177;161948183;1713830430565;True;1713830430566
1713830430567415632;5382000;25900000000;9564432;161948176;161948183;1713830430565;True;1713830430566
1713830430574671418;5383000;21400000000;9564433;161948189;161948191;1713830430573;True;1713830430573
1713830430574671418;5382000;2600000000;9564434;161948187;161948191;1713830430573;True;1713830430573
1713830430975255236;5384000;14400000000;9564435;161948192;161948207;1713830430973;True;1713830430973
1713830430975255236;5382000;9000000000;9564436;161948187;161948207;1713830430973;True;1713830430973
1713830431235567051;5387000;109200000000;9564437;161948212;161948210;1713830431233;False;1713830431234
1713830431235567051;5388000;59000000000;9564438;161948212;161948209;1713830431233;False;1713830431234
1713830431235567051;5389000;23900000000;9564439;161948212;161948208;1713830431233;False;1713830431234
1713830431235567051;5391000;82900000000;9564440;161948212;161948185;1713830431233;False;1713830431234
1713830431235567051;5392000;45400000000;9564441;161948212;161948174;1713830431233;False;1713830431234
1713830431235567051;5394000;23900000000;9564442;161948212;161948204;1713830431233;False;1713830431234
1713830431235567051;5394000;15700000000;9564443;161948212;161948205;1713830431233;False;1713830431234
1713830431524348381;5384000;82900000000;9564444;161948231;161948235;1713830431522;True;1713830431523
1713830431524348381;5383000;102700000000;9564445;161948233;161948235;1713830431522;True;1713830431523
1713830431668563905;5384000;82900000000;9564446;161948236;161948244;1713830431666;True;1713830431667
1713830431668563905;5383000;102900000000;9564447;161948233;161948244;1713830431666;True;1713830431667
1713830431981606552;5382000;2800000000;9564448;161948187;161948254;1713830431948;True;1713830431980
1713830431981606552;5382000;80100000000;9564449;161948216;161948254;1713830431948;True;1713830431980
1713830431981606552;5381000;21400000000;9564450;161948175;161948254;1713830431948;True;1713830431980
1713830431981606552;5381000;61500000000;9564451;161948218;161948254;1713830431948;True;1713830431980
1713830431981606552;5377000;19800000000;9564452;161948245;161948254;1713830431948;True;1713830431980
1713830432164213577;5378000;10400000000;9564453;161948256;161948264;1713830432141;True;1713830432163
1713830432505703807;5376000;67600000000;9564454;161948265;161948269;1713830432500;True;1713830432504
1713830432508572786;5376000;11700000000;9564455;161948265;161948270;1713830432503;True;1713830432507
1713830432620941956;5376000;29900000000;9564456;161948265;161948273;1713830432618;True;1713830432619
1713830432620941956;5375000;144800000000;9564457;161948178;161948273;1713830432618;True;1713830432619
1713830432620941956;5374000;10900000000;9564458;161947291;161948273;1713830432618;True;1713830432619
1713830432691825327;5386000;11300000000;9564459;161948276;161948272;1713830432689;False;1713830432690
1713830432822789757;5376000;109200000000;9564460;161948274;161948281;1713830432821;True;1713830432822
1713830432823975805;5374000;76400000000;9564461;161947291;161948281;1713830432821;True;1713830432822
1713830433853691388;5374000;185600000000;9564462;161947291;161948291;1713830433852;True;1713830433853
1713830434091923561;5374000;11700000000;9564463;161947291;161948296;1713830434089;True;1713830434089
1713830434779137435;5374000;178500000000;9564464;161947291;161948297;1713830434777;True;1713830434777
1713830434779137435;5374000;7100000000;9564465;161947464;161948297;1713830434777;True;1713830434777
1713830434876854308;5374000;186000000000;9564466;161947464;161948299;1713830434875;True;1713830434875
1713830435705743012;5374000;185800000000;9564467;161947464;161948304;1713830435703;True;1713830435704
1713830436175459505;5374000;185600000000;9564468;161947464;161948308;1713830436173;True;1713830436174
1713830436411440524;5374000;10600000000;9564469;161947464;161948309;1713830436408;True;1713830436409
1713830436551114633;5374000;185600000000;9564470;161947464;161948312;1713830436548;True;1713830436549
1713830436933126043;5374000;185600000000;9564471;161947464;161948317;1713830436931;True;1713830436931
1713830437385552693;5381000;12500000000;9564472;161948323;161948314;1713830437383;False;1713830437383
1713830438498268155;5374000;185600000000;9564473;161947464;161948328;1713830438496;True;1713830438496
1713830438934224606;5374000;20200000000;9564474;161947464;161948330;1713830438932;True;1713830438932
1713830439092609510;5374000;185600000000;9564475;161947464;161948331;1713830439091;True;1713830439092
1713830439626204491;5374000;185800000000;9564476;161947464;161948334;1713830439624;True;1713830439624
1713830439845941203;5374000;135600000000;9564477;161947464;161948337;1713830439845;True;1713830439845
1713830439848458013;5374000;201700000000;9564478;161947464;161948339;1713830439847;True;1713830439848
1713830439915117685;5371000;205600000000;9564479;161948359;161948358;1713830439913;False;1713830439914
1713830439917552773;5372000;29000000000;9564480;161948362;161948356;1713830439916;False;1713830439916
1713830439917552773;5373000;42600000000;9564481;161948362;161948354;1713830439916;False;1713830439916
1713830439917552773;5374000;40500000000;9564482;161948362;161948353;1713830439916;False;1713830439916
1713830439917552773;5375000;42400000000;9564483;161948362;161948351;1713830439916;False;1713830439916
1713830439917552773;5376000;40700000000;9564484;161948362;161948348;1713830439916;False;1713830439916
1713830439972239977;5370000;28900000000;9564485;161948370;161948365;1713830439970;False;1713830439970
1713830439972239977;5371000;7200000000;9564486;161948370;161948363;1713830439970;False;1713830439970
1713830440143706615;5367000;83200000000;9564487;161948373;161948384;1713830440141;True;1713830440142
1713830440143706615;5366000;87500000000;9564488;161948364;161948384;1713830440141;True;1713830440142
1713830440167547406;5375000;9800000000;9564489;161948387;161948374;1713830440165;False;1713830440166
1713830440167547406;5375000;37100000000;9564490;161948387;161948376;1713830440165;False;1713830440166
1713830440260360644;5375000;34700000000;9564491;161948403;161948404;1713830440257;True;1713830440258
1713830440260360644;5374000;46900000000;9564492;161948402;161948404;1713830440257;True;1713830440258
1713830440260360644;5373000;34700000000;9564493;161948401;161948404;1713830440257;True;1713830440258
1713830440260360644;5372000;46900000000;9564494;161948398;161948404;1713830440257;True;1713830440258
1713830440260360644;5371000;22400000000;9564495;161948393;161948404;1713830440257;True;1713830440258
1713830440669260284;5379000;42700000000;9564496;161948421;161948413;1713830440667;False;1713830440667
1713830440823142583;5372000;109200000000;9564497;161948429;161948432;1713830440821;True;1713830440821
1713830440823142583;5371000;76400000000;9564498;161948417;161948432;1713830440821;True;1713830440821
1713830440915853283;5377000;40200000000;9564499;161948439;161948436;1713830440914;False;1713830440915
1713830441168527481;5378000;42900000000;9564500;161948449;161948427;1713830441166;False;1713830441167
1713830441172722307;5379000;40200000000;9564501;161948450;161948422;1713830441170;False;1713830441170
1713830441172722307;5380000;12200000000;9564502;161948450;161948336;1713830441170;False;1713830441170
1713830441174856523;5368000;23600000000;9564503;161948442;161948451;1713830441174;True;1713830441174
1713830441249711969;5369000;52400000000;9564504;161948452;161948461;1713830441247;True;1713830441248
1713830441249711969;5369000;22000000000;9564505;161948453;161948461;1713830441247;True;1713830441248
1713830441249711969;5369000;111200000000;9564506;161948457;161948461;1713830441247;True;1713830441248
1713830441280997188;5369000;33400000000;9564507;161948457;161948462;1713830441279;True;1713830441279
1713830441416733914;5377000;54800000000;9564508;161948470;161948466;1713830441415;False;1713830441416
1713830441666914260;5377000;54800000000;9564509;161948478;161948474;1713830441665;False;1713830441666
1713830442168388798;5379000;54800000000;9564510;161948499;161948464;1713830442166;False;1713830442167
1713830442168388798;5379000;159600000000;9564511;161948499;161948486;1713830442166;False;1713830442167
1713830442168388798;5379000;109200000000;9564512;161948499;161948491;1713830442166;False;1713830442167
1713830442466321946;5393000;109200000000;9564513;161948532;161948516;1713830442465;False;1713830442466
1713830442467817399;5396000;1073600000000;9564514;161948532;161948504;1713830442465;False;1713830442466
1713830442918324510;5400000;109200000000;9564515;161948587;161948586;1713830442915;False;1713830442916
1713830442918324510;5401000;221000000000;9564516;161948587;161948585;1713830442915;False;1713830442916
1713830442918324510;5405000;176100000000;9564517;161948587;161948574;1713830442915;False;1713830442916
1713830443158579844;5392000;83100000000;9564518;161948599;161948602;1713830443157;True;1713830443158
1713830443160058706;5391000;102500000000;9564519;161948601;161948602;1713830443157;True;1713830443158
1713830443246536593;5404000;82700000000;9564520;161948609;161948604;1713830443245;False;1713830443245
1713830443246536593;5406000;15100000000;9564521;161948609;161948126;1713830443245;False;1713830443245
1713830443246536593;5413000;87600000000;9564522;161948609;161948606;1713830443245;False;1713830443245
1713830443325829979;5396000;82700000000;9564523;161948617;161948626;1713830443323;True;1713830443324
1713830443325829979;5395000;102900000000;9564524;161948620;161948626;1713830443323;True;1713830443324
1713830443328130980;5395000;188100000000;9564525;161948620;161948627;1713830443326;True;1713830443326
1713830443328130980;5394000;249400000000;9564526;161948613;161948627;1713830443326;True;1713830443326
1713830443333706264;5395000;80600000000;9564527;161948631;161948634;1713830443331;True;1713830443332
1713830443337257140;5392000;343700000000;9564528;161948608;161948638;1713830443336;True;1713830443337
1713830443409123346;5389000;83100000000;9564529;161948570;161948645;1713830443408;True;1713830443408
1713830443410162393;5382000;15100000000;9564530;161948623;161948645;1713830443408;True;1713830443408
1713830443410162393;5379000;59000000000;9564531;161948641;161948645;1713830443408;True;1713830443408
1713830443600922828;5380000;185800000000;9564532;161948647;161948668;1713830443598;True;1713830443599
1713830443917307524;5386000;109200000000;9564533;161948688;161948679;1713830443915;False;1713830443915
1713830443917307524;5386000;291000000000;9564534;161948688;161948681;1713830443915;False;1713830443915
1713830444482828827;5378000;137500000000;9564535;161948682;161948692;1713830444480;True;1713830444481
1713830444675850345;5388000;109200000000;9564536;161948698;161948689;1713830444673;False;1713830444674
1713830444735556662;5379000;11400000000;9564537;161948694;161948700;1713830444710;True;1713830444734
1713830444917845774;5388000;109200000000;9564538;161948702;161948699;1713830444916;False;1713830444916
1713830445165638261;5388000;109200000000;9564539;161948708;161948704;1713830445164;False;1713830445165
1713830445280887979;5389000;185400000000;9564540;161948709;161948674;1713830445278;False;1713830445279
1713830445418575818;5389000;249800000000;9564541;161948722;161948674;1713830445416;False;1713830445417
1713830445484627184;5381000;109200000000;9564542;161948723;161948725;1713830445481;True;1713830445482
1713830445484627184;5380000;76400000000;9564543;161948718;161948725;1713830445481;True;1713830445482
1713830445628216745;5392000;109200000000;9564544;161948739;161948726;1713830445623;False;1713830445626
1713830445628216745;5393000;61200000000;9564545;161948739;161948664;1713830445623;False;1713830445626
1713830446380927791;5380000;50100000000;9564546;161948734;161948753;1713830446379;True;1713830446380
1713830447311402084;5393000;21600000000;9564547;161948756;161948664;1713830447309;False;1713830447309
1713830447311402084;5393000;163800000000;9564548;161948756;161948747;1713830447309;False;1713830447309
1713830447545208426;5380000;59100000000;9564549;161948734;161948762;1713830447543;True;1713830447544
1713830447545208426;5380000;126700000000;9564550;161948759;161948762;1713830447543;True;1713830447544
1713830447802961462;5380000;21400000000;9564551;161948759;161948770;1713830447800;True;1713830447801
1713830447802961462;5380000;109200000000;9564552;161948767;161948770;1713830447800;True;1713830447801
1713830447802961462;5379000;55000000000;9564553;161948768;161948770;1713830447800;True;1713830447801
